"Danny Huston","actor","X-Men Origins: Wolverine", "true"
"Danny Huston","actor","The Constant Gardener", "true"
"Dash Mihok","actor","The Day After Tomorrow", "true"
"Dato Bakhtadze","actor","Crash", "true"
"Dave Foley","actor","A Bugs Life", "true"
"Dave Sheridan","actor","Scary Movie", "true"
"Daveigh Chase","actor","Lilo & Stitch", "true"
"David Allen Brooks","actor","Cast Away", "true"
"David Andrews","actor","Terminator 3: Rise of the Machines", "true"
"David Aston","actor","Lord of the Rings: The Return of the King, The", "true"
"David Brisbin","actor","Erin Brockovich", "true"
"David Butler","actor","Seventh Heaven", "true"
"David Cross","actor","Alvin and the Chipmunks", "true"
"David Cross","actor","Alvin and the Chipmunks: The Squeakquel", "true"
"David Forman","actor","Teenage Mutant Ninja Turtles", "true"
"David Gulpilil","actor","Crocodile Dundee", "true"
"David Hasselhoff","actor","Click", "true"
"David Keith","actor","Officer and a Gentleman, An", "true"
"David Kelly","actor","Charlie and the Chocolate Factory", "true"
"David Kross","actor","The Reader", "true"
"David Krumholtz","actor","Santa Clause, The", "true"
"David Krumholtz","actor","Santa Clause 2, The", "true"
"David Morse","actor","Rock, The", "true"
"David Morse","actor","Green Mile, The", "true"
"David Niven","actor","Around the World in Eighty Days", "true"
"David Niven","actor","Separate Tables", "true"
"David Ogden Stiers","actor","Lilo & Stitch", "true"
"David Ogden Stiers","actor","Beauty and the Beast", "true"
"David Ogden Stiers","actor","Pocahontas", "true"
"David Ogden Stiers","actor","Accidental Tourist, The", "true"
"David Schwimmer","actor","Madagascar", "true"
"David Schwimmer","actor","Madagascar: Escape 2 Africa", "true"
"David Schwimmer","actor","Madagascar 3: Europes Most Wanted", "true"
"David Spade","actor","Grown Ups", "true"
"David Strathairn","actor","The Bourne Ultimatum", "true"
"David Tennant","actor","Harry Potter and the Goblet of Fire", "true"
"David Tomlinson","actor","Mary Poppins", "true"
"David Trimble","actor","Brokeback Mountain", "true"
"David Warshofsky","actor","Taken", "true"
"David Wayne","actor","Three Faces of Eve, The", "true"
"David Wenham","actor","300", "true"
"Dawn Didawick","actor","Erin Brockovich", "true"
"Dean Jagger","actor","Twelve OClock High", "true"
"Dean Jagger","actor","Elmer Gantry", "true"
"Dean Martin","actor","Airport", "true"
"Deborah Kerr","actor","King and I, The", "true"
"Deborah Kerr","actor","Separate Tables", "true"
"Deborah Kerr","actor","From Here to Eternity", "true"
"Debra Winger","actor","Officer and a Gentleman, An", "true"
"Debra Winger","actor","Terms of Endearment", "true"
"Declan Croghan","actor","My Left Foot", "true"
"Dee Wallace-Stone","actor","E.T. the Extra-Terrestrial", "true"
"Delroy Lindo","actor","Ransom", "true"
"Delroy Lindo","actor","Up", "true"
"Delroy Lindo","actor","Cider House Rules, The", "true"
"Demi Moore","actor","Ghost", "true"
"Demi Moore","actor","Few Good Men, A", "true"
"Denholm Elliott","actor","Indiana Jones and the Last Crusade", "true"
"Denis Leary","actor","Ice Age", "true"
"Denis Leary","actor","Ice Age: The Meltdown", "true"
"Denis Leary","actor","The Amazing Spider-Man", "true"
"Dennis Morgan","actor","Kitty Foyle: The Natural History of a Woman", "true"
"Dennis Quaid","actor","The Day After Tomorrow", "true"
"Denzel Washington","actor","Philadelphia", "true"
"Denzel Washington","actor","Training Day", "true"
"Denzel Washington","actor","Glory", "true"
"Derek Jacobi","actor","The Kings Speech", "true"
"Derrick OConnor","actor","Lethal Weapon 2", "true"
"Dev Patel","actor","Slumdog Millionaire", "true"
"Diana Scarwid","actor","What Lies Beneath", "true"
"Diana Wynyard","actor","Cavalcade", "true"
"Diane Keaton","actor","Reds", "true"
"Diane Keaton","actor","Annie Hall", "true"
"Diane Keaton","actor","Godfather: Part II, The", "true"
"Diane Kruger","actor","National Treasure: Book of Secrets", "true"
"Diane Kruger","actor","National Treasure", "true"
"Diane Lane","actor","Perfect Storm, The", "true"
"Dianne Wiest","actor","Hannah and Her Sisters", "true"
"Dianne Wiest","actor","Bullets Over Broadway", "true"
"Dick Powell","actor","Bad and the Beautiful, The", "true"
"Dick Van Dyke","actor","Mary Poppins", "true"
"Dick Van Dyke","actor","Night at the Museum", "true"
"Diego Luna","actor","Milk", "true"
"Dina Merrill","actor","BUtterfield 8", "true"
"Dirk Bogarde","actor","Darling", "true"
"Domingo Landicho","actor","Year of Living Dangerously, The", "true"
"Dominic West","actor","300", "true"
"Dominique Louis","actor","The Incredibles", "true"
"Don Ameche","actor","Cocoon", "true"
"Don Ameche","actor","In Old Chicago", "true"
"Don Cheadle","actor","Iron Man 2", "true"
"Don Cheadle","actor","Crash", "true"
"Don Dillaway","actor","Min and Bill", "true"
"Don Knotts","actor","Chicken Little", "true"
"Don Rickles","actor","Toy Story 3", "true"
"Don Rickles","actor","Toy Story 2", "true"
"Don Rickles","actor","Toy Story", "true"
"Don Saxon","actor","Subject Was Roses, The", "true"
"Don Taylor","actor","Stalag 17", "true"
"Donald Crisp","actor","National Velvet", "true"
"Donald Crisp","actor","How Green Was My Valley", "true"
"Donald Crisp","actor","Jezebel", "true"
"Donald Crisp","actor","Life of Emile Zola, The", "true"
"Donald Houston","actor","Room at the Top", "true"
"Donald Sutherland","actor","Klute", "true"
"Donald Sutherland","actor","Ordinary People", "true"
"Donald Wolfit","actor","Room at the Top", "true"
"Donald Woods","actor","Anthony Adverse", "true"
"Donald Woods","actor","Story of Louis Pasteur, The", "true"
"Donna Murphy","actor","Tangled", "true"
"Donna Reed","actor","From Here to Eternity", "true"
"Doris Davenport","actor","Westerner, The", "true"
"Doris Dowling","actor","Lost Weekend, The", "true"
"Dorothy Burgess","actor","In Old Arizona", "true"
"Dorothy Jordan","actor","Min and Bill", "true"
"Dorothy Lamour","actor","Greatest Show on Earth, The", "true"
"Dorothy Malone","actor","Written on the Wind", "true"
"Dorothy McGuire","actor","Tree Grows in Brooklyn, A", "true"
"Dorothy McGuire","actor","Gentlemans Agreement", "true"
"Dorothy Tristan","actor","Klute", "true"
"Dorris Bowdon","actor","Grapes of Wrath, The", "true"
"Doug McKeon","actor","On Golden Pond", "true"
"Douglas Fairbanks Jr.","actor","Morning Glory", "true"
"Douglass Dumbrille","actor","Mr. Deeds Goes to Town", "true"
"Douglass Dumbrille","actor","Kentucky", "true"
"Dougray Scott","actor","Mission: Impossible II", "true"
"Drew Barrymore","actor","E.T. the Extra-Terrestrial", "true"
"Dudley Moore","actor","Arthur", "true"
"Dustin Hoffman","actor","Kramer vs. Kramer", "true"
"Dustin Hoffman","actor","Kung Fu Panda", "true"
"Dustin Hoffman","actor","Rain Man", "true"
"Dustin Hoffman","actor","Midnight Cowboy", "true"
"Dustin Hoffman","actor","Tootsie", "true"
"Dustin Hoffman","actor","Meet the Fockers", "true"
"Dustin Hoffman","actor","Kung Fu Panda 2", "true"
"Dustin Hoffman","actor","All the Presidents Men", "true"
"Dustin Hoffman","actor","Graduate, The", "true"
"Dwayne Hickman","actor","Cat Ballou", "true"
"Dylan Sprouse","actor","Big Daddy", "true"
"Ed Begley","actor","Sweet Bird of Youth", "true"
"Ed Harris","actor","Rock, The", "true"
"Ed Harris","actor","Apollo 13", "true"
"Ed Harris","actor","Beautiful Mind, A", "true"
"Ed Harris","actor","Pollock", "true"
"Ed Harris","actor","Places in the Heart", "true"
"Ed Helms","actor","The Lorax", "true"
"Ed Helms","actor","The Hangover", "true"
"Ed Helms","actor","The Hangover Part II", "true"
"Eddie Albert","actor","Roman Holiday", "true"
"Eddie Collins","actor","Snow White and the Seven Dwarfs", "true"
"Eddie Deezen","actor","The Polar Express", "true"
"Eddie Fisher","actor","BUtterfield 8", "true"
"Eddie Izzard","actor","Cars 2", "true"
"Eddie Marsan","actor","Sherlock Holmes", "true"
"Eddie Marsan","actor","Hancock", "true"
"Eddie Murphy","actor","Shrek Forever After", "true"
"Eddie Murphy","actor","Beverly Hills Cop II", "true"
"Eddie Murphy","actor","Doctor Dolittle", "true"
"Eddie Murphy","actor","Beverly Hills Cop", "true"
"Eddie Murphy","actor","Dreamgirls", "true"
"Eddie Murphy","actor","Shrek the Third", "true"
"Eddie Murphy","actor","Shrek 2", "true"
"Eddie Murphy","actor","Shrek", "true"
"Eddie Quillan","actor","Mutiny on the Bounty", "true"
"Edith Evans","actor","Tom Jones", "true"
"Edmond OBrien","actor","Double Life, A", "true"
"Edmond OBrien","actor","Barefoot Contessa, The", "true"
"Edmund Gwenn","actor","Miracle on 34th Street", "true"
"Edmund Gwenn","actor","Anthony Adverse", "true"
"Edmund Lowe","actor","In Old Arizona", "true"
"Eduardo Ciannelli","actor","Kitty Foyle: The Natural History of a Woman", "true"
"Edward Albert","actor","Butterflies Are Free", "true"
"Edward Arnold","actor","Johnny Eager", "true"
"Edward Arnold","actor","You Cant Take It with You", "true"
"Edward Arnold","actor","Come and Get It", "true"
"Edward Asner","actor","Elf", "true"
"Edward Asner","actor","Up", "true"
"Edward Brophy","actor","Champ, The", "true"
"Edward Burns","actor","Saving Private Ryan", "true"
"Edward Fox","actor","Gandhi", "true"
"Edward Furlong","actor","Terminator 2: Judgment Day", "true"
"Edward G. Robinson","actor","Key Largo", "true"
"Edward Herrmann","actor","Reds", "true"
"Edwin Jerome","actor","Three Faces of Eve, The", "true"
"Eileen Atkins","actor","Cold Mountain", "true"
"Eileen Heckart","actor","Butterflies Are Free", "true"
"El Brendel","actor","Wings", "true"
"Elaine Williams","actor","Subject Was Roses, The", "true"
"Elarica Gallacher","actor","Harry Potter and the Half-Blood Prince", "true"
"Eleanor Bron","actor","Women in Love", "true"
"Eleanor Parker","actor","Sound of Music, The", "true"
"Eleonora Brown","actor","Ciociara, La", "true"
"Eli Roth","actor","Inglourious Basterds", "true"
"Elias Koteas","actor","Teenage Mutant Ninja Turtles", "true"
"Elie Chaib","actor","Mighty Aphrodite", "true"
"Elijah Wood","actor","Deep Impact", "true"
"Elijah Wood","actor","Lord of the Rings: The Two Towers, The", "true"
"Elisabeth Moss","actor","Girl, Interrupted", "true"
"Elisabeth Shue","actor","Leaving Las Vegas", "true"
"Elissa Knight","actor","WALL-E", "true"
"Elizabeth Berridge","actor","Amadeus", "true"
"Elizabeth Cheshire","actor","Melvin and Howard", "true"
"Elizabeth Hartman","actor","Patch of Blue, A", "true"
"Elizabeth Mitchell","actor","Santa Clause 2, The", "true"
"Elizabeth Perkins","actor","Flintstones, The", "true"
"Elizabeth Taylor","actor","National Velvet", "true"
"Elizabeth Taylor","actor","Place in the Sun, A", "true"
"Elizabeth Taylor","actor","V.I.P.s, The", "true"
"Elizabeth Taylor","actor","Giant", "true"
"Elizabeth Taylor","actor","Whos Afraid of Virginia Woolf?", "true"
"Elizabeth Taylor","actor","BUtterfield 8", "true"
"Ellen Barkin","actor","Tender Mercies", "true"
"Ellen Burstyn","actor","Exorcist, The", "true"
"Ellen Burstyn","actor","Alice Doesnt Live Here Anymore", "true"
"Ellen DeGeneres","actor","Finding Nemo", "true"
"Ellen Hamilton Latzen","actor","Fatal Attraction", "true"
"Ellen Page","actor","Inception", "true"
"Ellen Page","actor","Juno", "true"
"Ellie Kemper","actor","Bridesmaids", "true"
"Elsa Martinelli","actor","V.I.P.s, The", "true"
"Emil Jannings","actor","Last Command, The", "true"
"Emile Hirsch","actor","Milk", "true"
"Emilia Fox","actor","Pianist, The", "true"
"Emily Mortimer","actor","Cars 2", "true"
"Emma Stone","actor","The Amazing Spider-Man", "true"
"Emma Stone","actor","The Help", "true"
"Emma Thompson","actor","Men in Black 3", "true"
"Emma Thompson","actor","Howards End", "true"
"Emma Thompson","actor","Brave", "true"
"Emma Watson","actor","Harry Potter and the Goblet of Fire", "true"
"Emma Watson","actor","Harry Potter and the Deathly Hallows: Part 2", "true"
"Emma Watson","actor","Harry Potter and the Half-Blood Prince", "true"
"Emma Watson","actor","Harry Potter and the Chamber of Secrets", "true"
"Emma Watson","actor","Harry Potter and the Deathly Hallows: Part 1", "true"
"Emma Watson","actor","Harry Potter and the Order of the Phoenix", "true"
"Emmanuelle Beart","actor","Mission: Impossible", "true"
"Emmanuelle Seigner","actor","Mome, La", "true"
"Emmy Rossum","actor","The Day After Tomorrow", "true"
"Eric Bana","actor","Star Trek", "true"
"Eric Bana","actor","Hulk", "true"
"Eric Lloyd","actor","Santa Clause 2, The", "true"
"Eric Lloyd","actor","Santa Clause, The", "true"
"Eric Sykes","actor","Harry Potter and the Goblet of Fire", "true"
"Ernest Borgnine","actor","Marty", "true"
"Ernest Cossart","actor","Kitty Foyle: The Natural History of a Woman", "true"
"Esmond Knight","actor","Hamlet", "true"
"Estelle Parsons","actor","Bonnie and Clyde", "true"
"Estelle Taylor","actor","Cimarron", "true"
"Esther Minciotti","actor","Marty", "true"
"Esther Rolle","actor","Driving Miss Daisy", "true"
"Ethan Hawke","actor","Training Day", "true"
"Ethel Barrymore","actor","Farmers Daughter, The", "true"
"Ethel Barrymore","actor","None But the Lonely Heart", "true"
"Eugene Levy","actor","Bringing Down the House", "true"
"Eunice Cho","actor","Ice Age: Dawn of the Dinosaurs", "true"
"Eva Gabor","actor","Gigi", "true"
"Eva Green","actor","Casino Royale", "true"
"Eva Marie Saint","actor","On the Waterfront", "true"
"Eva Mendes","actor","Hitch", "true"
"Eve Arden","actor","Mildred Pierce", "true"
"Evelyn Brent","actor","Last Command, The", "true"
"Evelyn Keyes","actor","Gone with the Wind", "true"
"Everett Sloane","actor","Lust for Life", "true"
"Ewan McGregor","actor","Star Wars: Episode I - The Phantom Menace", "true"
"Ewan McGregor","actor","Beginners", "true"
"Ewan McGregor","actor","Star Wars: Episode II - Attack of the Clones", "true"
"Ewan McGregor","actor","Star Wars: Episode III - Revenge of the Sith", "true"
"F. Murray Abraham","actor","Amadeus", "true"
"Fairuza Balk","actor","Waterboy, The", "true"
"Famke Janssen","actor","X2", "true"
"Famke Janssen","actor","X-Men", "true"
"Famke Janssen","actor","X-Men: The Last Stand", "true"
"Fanny Brice","actor","Great Ziegfeld, The", "true"
"Fay Bainter","actor","Jezebel", "true"
"Faye Dunaway","actor","Bonnie and Clyde", "true"
"Faye Dunaway","actor","Network", "true"
"Fernando Rey","actor","French Connection, The", "true"
"Finlay Currie","actor","Around the World in Eighty Days", "true"
"Fiona Shaw","actor","Harry Potter and the Chamber of Secrets", "true"
"Fiona Shaw","actor","Harry Potter and the Prisoner of Azkaban", "true"
"Floyd Red Crow Westerman","actor","Dances with Wolves", "true"
"Forest Whitaker","actor","Platoon", "true"
"Forest Whitaker","actor","The Last King of Scotland", "true"
"Forrest Tucker","actor","Westerner, The", "true"
"Frances Farmer","actor","Come and Get It", "true"
"Frances Lee McCain","actor","Gremlins", "true"
"Frances McDormand","actor","Fargo", "true"
"Frances Sternhagen","actor","Misery", "true"
"Francesca Jarvis","actor","Lilies of the Field", "true"
"Francesco Quinn","actor","Platoon", "true"
"Franchot Tone","actor","Mutiny on the Bounty", "true"
"Franchot Tone","actor","Dangerous", "true"
"Francine Bell","actor","Matrix Revolutions, The", "true"
"Frank B. Moore","actor","Scary Movie", "true"
"Frank Darien","actor","Bad Girl", "true"
"Frank Finlay","actor","Pianist, The", "true"
"Frank McHugh","actor","Going My Way", "true"
"Frank Morgan","actor","Great Ziegfeld, The", "true"
"Frank Otto","actor","Born Yesterday", "true"
"Frank Sinatra","actor","From Here to Eternity", "true"
"Frank Vincent","actor","Raging Bull", "true"
"Frank Welker","actor","Aladdin", "true"
"Franka Potente","actor","The Bourne Supremacy", "true"
"Franklin Cover","actor","Wall Street", "true"
"Franklin Dyall","actor","Private Life of Henry VIII., The", "true"
"Fred Gwynne","actor","My Cousin Vinny", "true"
"Fred MacMurray","actor","Apartment, The", "true"
"Fred Stone","actor","Westerner, The", "true"
"Fred Willard","actor","WALL-E", "true"
"Freddie Bartholomew","actor","Captains Courageous", "true"
"Freddie Highmore","actor","Charlie and the Chocolate Factory", "true"
"Freddie Prinze Jr.","actor","Scooby-Doo", "true"
"Fredric March","actor","Best Years of Our Lives, The", "true"
"Fredric March","actor","Anthony Adverse", "true"
"Freida Pinto","actor","Rise of the Planet of the Apes", "true"
"Freida Pinto","actor","Slumdog Millionaire", "true"
"Fritz Leiber","actor","Story of Louis Pasteur, The", "true"
"Fritz Wepper","actor","Cabaret", "true"
"Gabourey Sidibe","actor","Precious: Based on the Novel Push by Sapphire", "true"
"Gabriel Byrne","actor","Usual Suspects, The", "true"
"Gabrielle Anwar","actor","Scent of a Woman", "true"
"Gabrielle Union","actor","Bad Boys II", "true"
"Gabrielle Witcher","actor","Monsters Ball", "true"
"Gale Sondergaard","actor","Anthony Adverse", "true"
"Gale Sondergaard","actor","Life of Emile Zola, The", "true"
"Garrett Hedlund","actor","TRON: Legacy", "true"
"Garry Marshall","actor","Chicken Little", "true"
"Garry Shandling","actor","Over the Hedge", "true"
"Gary Cole","actor","Talladega Nights: The Ballad of Ricky Bobby", "true"
"Gary Cooper","actor","High Noon", "true"
"Gary Cooper","actor","For Whom the Bell Tolls", "true"
"Gary Cooper","actor","Mr. Deeds Goes to Town", "true"
"Gary Cooper","actor","Westerner, The", "true"
"Gary Cooper","actor","Sergeant York", "true"
"Gary Merrill","actor","All About Eve", "true"
"Gary Merrill","actor","Twelve OClock High", "true"
"Gary Oldman","actor","Kung Fu Panda 2", "true"
"Gary Oldman","actor","The Dark Knight Rises", "true"
"Gary Oldman","actor","Batman Begins", "true"
"Gary Oldman","actor","Hannibal", "true"
"Gary Oldman","actor","Air Force One", "true"
"Gary Sinise","actor","Forrest Gump", "true"
"Gary Sinise","actor","Apollo 13", "true"
"Gary Sinise","actor","Ransom", "true"
"Geena Davis","actor","Accidental Tourist, The", "true"
"Geena Davis","actor","Stuart Little", "true"
"Gemma Arterton","actor","Clash of the Titans", "true"
"Gene Hackman","actor","Unforgiven", "true"
"Gene Hackman","actor","Firm, The", "true"
"Gene Hackman","actor","Bonnie and Clyde", "true"
"Gene Hackman","actor","French Connection, The", "true"
"Gene Hackman","actor","Superman", "true"
"Gene Kelly","actor","American in Paris, An", "true"
"Gene Lockhart","actor","Miracle on 34th Street", "true"
"Gene Lockhart","actor","Going My Way", "true"
"Gene Reynolds","actor","Boys Town", "true"
"Gene Reynolds","actor","Country Girl, The", "true"
"Gene Saks","actor","Thousand Clowns, A", "true"
"Gene Tierney","actor","Razors Edge, The", "true"
"Geoffrey Rush","actor","Pirates of the Caribbean: At Worlds End", "true"
"Geoffrey Rush","actor","Shakespeare in Love", "true"
"Geoffrey Rush","actor","Pirates of the Caribbean: The Curse of the Black Pearl", "true"
"Geoffrey Rush","actor","Pirates of the Caribbean: On Stranger Tides", "true"
"Geoffrey Rush","actor","Shine", "true"
"George Bancroft","actor","Mr. Deeds Goes to Town", "true"
"George Brent","actor","Great Lie, The", "true"
"George Brent","actor","Jezebel", "true"
"George Burns","actor","Sunshine Boys, The", "true"
"George C. Scott","actor","Patton", "true"
"George Chakiris","actor","West Side Story", "true"
"George Clooney","actor","Oceans Eleven", "true"
"George Clooney","actor","Syriana", "true"
"George Clooney","actor","Perfect Storm, The", "true"
"George De La Pena","actor","Mighty Aphrodite", "true"
"George Kennedy","actor","Airport", "true"
"George Kennedy","actor","Cool Hand Luke", "true"
"George Sanders","actor","Rebecca", "true"
"George Sanders","actor","All About Eve", "true"
"George Sanders","actor","Jungle Book, The", "true"
"George Segal","actor","Touch of Class, A", "true"
"George Segal","actor","Whos Afraid of Virginia Woolf?", "true"
"George Segal","actor","Look Whos Talking", "true"
"George Tobias","actor","Sergeant York", "true"
"Georges Guetary","actor","American in Paris, An", "true"
"Georgie Henley","actor","The Chronicles of Narnia: Prince Caspian", "true"
"Georgie Henley","actor","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe", "true"
"Gerald R. Molen","actor","Rain Man", "true"
"Geraldine Fitzgerald","actor","Watch on the Rhine", "true"
"Geraldine Fitzgerald","actor","Arthur", "true"
"Geraldine Page","actor","Sweet Bird of Youth", "true"
"Geraldine Page","actor","Trip to Bountiful, The", "true"
"Gerard Butler","actor","300", "true"
"Gerard Butler","actor","How to Train Your Dragon", "true"
"Gia Carides","actor","My Big Fat Greek Wedding", "true"
"Giacomo Baessato","actor","Scary Movie", "true"
"Giancarlo Giannini","actor","Hannibal", "true"
"Giancarlo Giannini","actor","Quantum of Solace", "true"
"Gig Young","actor","They Shoot Horses, Dont They?", "true"
"Gil Birmingham","actor","The Twilight Saga: Breaking Dawn - Part 1", "true"
"Gillian Anderson","actor","The Last King of Scotland", "true"
"undefined","actor","undefined", "true"
"Ginger Rogers","actor","Kitty Foyle: The Natural History of a Woman", "true"
"Ginnifer Goodwin","actor","Walk the Line", "true"
"Giovanni Ribisi","actor","Ted", "true"
"Giuliana Lojodice","actor","Vita e bella, La", "true"
"Giustino Durano","actor","Vita e bella, La", "true"
"Gladys Cooper","actor","Rebecca", "true"
"Gladys Cooper","actor","My Fair Lady", "true"
"Glen Campbell","actor","True Grit", "true"
"Glenda Jackson","actor","Women in Love", "true"
"Glenda Jackson","actor","Touch of Class, A", "true"
"Glenn Close","actor","Air Force One", "true"
"Glenn Close","actor","Reversal of Fortune", "true"
"Glenn Close","actor","Tarzan", "true"
"Glenn Close","actor","Fatal Attraction", "true"
"Glenn Close","actor","101 Dalmatians", "true"
"Gloria Grahame","actor","Greatest Show on Earth, The", "true"
"Gloria Grahame","actor","Bad and the Beautiful, The", "true"
"Gloria Holden","actor","Life of Emile Zola, The", "true"
"Glynis Johns","actor","Mary Poppins", "true"
"Goldie Hawn","actor","Butterflies Are Free", "true"
"Goldie Hawn","actor","Shampoo", "true"
"Goldie Hawn","actor","Cactus Flower", "true"
"Goran Visnjic","actor","Ice Age", "true"
"Goran Visnjic","actor","Beginners", "true"
"Gordon Jackson","actor","Prime of Miss Jean Brodie, The", "true"
"Grace Kelly","actor","Country Girl, The", "true"
"Grace Kelly","actor","High Noon", "true"
"Graham Beckel","actor","Paper Chase, The", "true"
"Graham Greene","actor","Dances with Wolves", "true"
"Greer Garson","actor","Goodbye, Mr. Chips", "true"
"Greer Garson","actor","Mrs. Miniver", "true"
"Greg Kinnear","actor","Little Miss Sunshine", "true"
"Greg Kinnear","actor","As Good As It Gets", "true"
"Gregory Fitoussi","actor","G.I. Joe: The Rise of Cobra", "true"
"Gregory Peck","actor","To Kill a Mockingbird", "true"
"Gregory Peck","actor","Roman Holiday", "true"
"Gregory Peck","actor","Gentlemans Agreement", "true"
"Gregory Peck","actor","Big Country, The", "true"
"Gregory Peck","actor","Twelve OClock High", "true"
"Greta Garbo","actor","Grand Hotel", "true"
"Gusti Huber","actor","Diary of Anne Frank, The", "true"
"Guy Pearce","actor","L.A. Confidential", "true"
"Guy Pearce","actor","The Hurt Locker", "true"
"Gwyneth Paltrow","actor","Iron Man", "true"
"Gwyneth Paltrow","actor","Iron Man 2", "true"
"Gwyneth Paltrow","actor","Shakespeare in Love", "true"
"H.B. Warner","actor","Divine Lady, The", "true"
"Hailee Steinfeld","actor","True Grit", "true"
"Haing S. Ngor","actor","Killing Fields, The", "true"
"Hal Holbrook","actor","Julia", "true"
"Hal Holbrook","actor","Firm, The", "true"
"Hal Holbrook","actor","All the Presidents Men", "true"
"Haley Joel Osment","actor","Sixth Sense, The", "true"
"Halle Berry","actor","Die Another Day", "true"
"Halle Berry","actor","X-Men: The Last Stand", "true"
"Halle Berry","actor","Monsters Ball", "true"
"Halle Berry","actor","X2", "true"
"Hank Azaria","actor","Godzilla", "true"
"Hank Azaria","actor","Night at the Museum: Battle of the Smithsonian", "true"
"Harcourt Williams","actor","Roman Holiday", "true"
"Harcourt Williams","actor","Hamlet", "true"
"Harold Ramis","actor","Ghostbusters", "true"
"Harold Russell","actor","Best Years of Our Lives, The", "true"
"Harris Yulin","actor","Training Day", "true"
"Harrison Fahn","actor","Ice Age: Dawn of the Dinosaurs", "true"
"Harrison Ford","actor","Fugitive, The", "true"
"Harrison Ford","actor","Star Wars", "true"
"Harrison Ford","actor","Air Force One", "true"
"Harrison Ford","actor","Raiders of the Lost Ark", "true"
"Harrison Ford","actor","Star Wars: Episode V - The Empire Strikes Back", "true"
"Harrison Ford","actor","What Lies Beneath", "true"
"Harrison Ford","actor","Star Wars: Episode VI - Return of the Jedi", "true"
"Harrison Ford","actor","Indiana Jones and the Kingdom of the Crystal Skull", "true"
"Harrison Ford","actor","Indiana Jones and the Last Crusade", "true"
"Harrison Ford","actor","Indiana Jones and the Temple of Doom", "true"
"Harry J. Lennix","actor","Ray", "true"
"Harry Melling","actor","Harry Potter and the Deathly Hallows: Part 1", "true"
"Harry Melling","actor","Harry Potter and the Prisoner of Azkaban", "true"
"Harry Secombe","actor","Oliver!", "true"
"Harry Shearer","actor","The Simpsons Movie", "true"
"Hartley Power","actor","Roman Holiday", "true"
"Harve Presnell","actor","Fargo", "true"
"Harvey Fierstein","actor","Mrs. Doubtfire", "true"
"Harvey Keitel","actor","Piano, The", "true"
"Harvey Lembeck","actor","Stalag 17", "true"
"Hattie McDaniel","actor","Gone with the Wind", "true"
"Hattie McDaniel","actor","Great Lie, The", "true"
"Haya Harareet","actor","Ben-Hur", "true"
"Hayden Christensen","actor","Star Wars: Episode II - Attack of the Clones", "true"
"Hayden Christensen","actor","Star Wars: Episode III - Revenge of the Sith", "true"
"Hayden Panettiere","actor","Dinosaur", "true"
"Hayden Panettiere","actor","A Bugs Life", "true"
"Hayley Atwell","actor","Captain America: The First Avenger", "true"
"Heath Ledger","actor","The Dark Knight", "true"
"Heath Ledger","actor","Monsters Ball", "true"
"Heath Ledger","actor","Brokeback Mountain", "true"
"Heather Angel","actor","Informer, The", "true"
"Heather Donahue","actor","Blair Witch Project, The", "true"
"Heather Graham","actor","The Hangover", "true"
"Heather Graham","actor","Austin Powers: The Spy Who Shagged Me", "true"
"Heather Sears","actor","Room at the Top", "true"
"Hector Elizondo","actor","Runaway Bride", "true"
"Helen Hayes","actor","Airport", "true"
"Helen Hayes","actor","Sin of Madelon Claudet, The", "true"
"Helen Hayes","actor","Anastasia", "true"
"Helen Hunt","actor","Twister", "true"
"Helen Hunt","actor","As Good As It Gets", "true"
"Helen Hunt","actor","What Women Want", "true"
"Helen Mirren","actor","National Treasure: Book of Secrets", "true"
"Helen Mirren","actor","The Queen", "true"
"Helen Shaver","actor","Color of Money, The", "true"
"Helen Slater","actor","City Slickers", "true"
"Helena Bonham Carter","actor","The Kings Speech", "true"
"Helena Bonham Carter","actor","Howards End", "true"
"Helena Bonham Carter","actor","Alice in Wonderland", "true"
"Helena Bonham Carter","actor","Planet of the Apes", "true"
"Helena Bonham Carter","actor","Charlie and the Chocolate Factory", "true"
"Helmut Bakaitis","actor","Matrix Reloaded, The", "true"
"Helmut Bakaitis","actor","Matrix Revolutions, The", "true"
"Helmut Griem","actor","Cabaret", "true"
"Henry Czerny","actor","Mission: Impossible", "true"
"Henry Fonda","actor","On Golden Pond", "true"
"Henry Fonda","actor","Mister Roberts", "true"
"Henry Fonda","actor","Grapes of Wrath, The", "true"
"Henry Fonda","actor","Jezebel", "true"
"Henry Hull","actor","Boys Town", "true"
"Henry Thomas","actor","E.T. the Extra-Terrestrial", "true"
"Henry Winkler","actor","Waterboy, The", "true"
"Henry Winkler","actor","Click", "true"
"Herbert Berghof","actor","Harry and Tonto", "true"
"Herbert Mundin","actor","Cavalcade", "true"
"Herbert Mundin","actor","Mutiny on the Bounty", "true"
"Hermino De Guzman","actor","Year of Living Dangerously, The", "true"
"Hermione Baddeley","actor","Mary Poppins", "true"
"Hermione Gingold","actor","Gigi", "true"
"Hilary Duff","actor","Cheaper by the Dozen", "true"
"Hilary Swank","actor","Million Dollar Baby", "true"
"Hilary Swank","actor","Boys Dont Cry", "true"
"Hiroyuki Sanada","actor","Rush Hour 3", "true"
"Holly Hunter","actor","Piano, The", "true"
"Holly Hunter","actor","The Incredibles", "true"
